strain	accession	name	segment	date	host	country	abbreviation	virus
TLLalpha_P20	MT241234	TLLalpha_P20		2011-XX-XX	Unknown	Singapore		Human_enterovirus_71
TLLbeta	MT241235	TLLbeta		2011-XX-XX	Unknown	Singapore		Human_enterovirus_71
TLLbeta_P20	MT241236	TLLbeta_P20		2011-XX-XX	Unknown	Singapore		Human_enterovirus_71
TLLeC5	MT241238	TLLeC5		2013-XX-XX	Unknown	Singapore		Human_enterovirus_71
TLLeCA16	MT241239	TLLeCA16		2013-XX-XX	Unknown	Singapore		Human_enterovirus_71
TOU155133_FRA12	HG934295	TOU155133_FRA12		2013-XX-XX	Human	France		Human_enterovirus_71
TPa/PL02/2017	MH410288	TPa/PL02/2017		2017-XX-XX	Human	Poland		Human_enterovirus_71
TW_00073_2012	MG756724	TW_00073_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_00184_2012	MG756725	TW_00184_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_00583_2012	MG756726	TW_00583_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_00921_2015	MG756695	TW_00921_2015		2015-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_00998_2005	MG756696	TW_00998_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01100_2010	MG756715	TW_01100_2010		2010-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01112_2012	MG756727	TW_01112_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01361_2005	MG756697	TW_01361_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01387_2010	MG756716	TW_01387_2010		2010-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01414_2012	MG756729	TW_01414_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01485_2012	MG756728	TW_01485_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01641_2005	MG756698	TW_01641_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01709_2010	MG756717	TW_01709_2010		2010-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01744_2012	MG756730	TW_01744_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01788_2012	MG756731	TW_01788_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01807_2012	MG756732	TW_01807_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01889_2012	MG756733	TW_01889_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01904_2012	MG756734	TW_01904_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01952_2005	MG756699	TW_01952_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_01963_2012	MG756735	TW_01963_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02131_2012	MG756736	TW_02131_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02182_2010	MG756718	TW_02182_2010		2010-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02314_2012	MG756738	TW_02314_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02369_2012	MG756739	TW_02369_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02389_2008	MG756706	TW_02389_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02392_2016	MG756692	TW_02392_2016		2016-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02572_2012	MG756740	TW_02572_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02659_2011	MG756720	TW_02659_2011		2011-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02664_2012	MG756737	TW_02664_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02722_2008	MG756707	TW_02722_2008		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_02876_2005	MG756700	TW_02876_2005		2005-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_03112_2012	MG756741	TW_03112_2012		2012-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_03530_2011	MG756721	TW_03530_2011		2011-XX-XX	Human	Taiwan		Human_enterovirus_71
TW_1069_01	HQ283558	TW_1069_01		2001-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1127_02	HQ283713	TW_1127_02		2002-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1155_00	HQ283496	TW_1155_00		2000-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1184_00	HQ283497	TW_1184_00		2000-03-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1280_01	HQ283559	TW_1280_01		2001-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1370_98	HQ283776	TW_1370_98		1998-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1377_01	HQ283560	TW_1377_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1394_99	HQ283891	TW_1394_99		1999-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1451_01	HQ283561	TW_1451_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_146_02	HQ283704	TW_146_02		2002-01-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1465_98	HQ283777	TW_1465_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1470_01	HQ283562	TW_1470_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1482_01	HQ283563	TW_1482_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1484_01	HQ283564	TW_1484_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1487_03	HQ283774	TW_1487_03		2003-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1496_98	HQ283778	TW_1496_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1507_98	HQ283779	TW_1507_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1539_98	HQ283780	TW_1539_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1547_98	HQ283781	TW_1547_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1583_01	HQ283566	TW_1583_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1602_98	HQ283782	TW_1602_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1624_98	HQ283783	TW_1624_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1652_01	HQ283567	TW_1652_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1660_01	HQ283568	TW_1660_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1662_01	HQ283569	TW_1662_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1663_98	HQ283784	TW_1663_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1690_01	HQ283570	TW_1690_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1691_99	HQ283892	TW_1691_99		1999-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1692_98	HQ283785	TW_1692_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1707_98	HQ283787	TW_1707_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1708_98	HQ283788	TW_1708_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1727_02	HQ283714	TW_1727_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1733_98	HQ283789	TW_1733_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1738_98	HQ283790	TW_1738_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1743_00	HQ283498	TW_1743_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1747_98	HQ283791	TW_1747_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1769_00	HQ283499	TW_1769_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1788_98	HQ283793	TW_1788_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1792_98	HQ283794	TW_1792_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1801_00	HQ283500	TW_1801_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1804_00	HQ283501	TW_1804_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1851_98	HQ283795	TW_1851_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1859_98	HQ283796	TW_1859_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1875_98	HQ283797	TW_1875_98		1998-05-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1889_02	HQ283715	TW_1889_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1891_02	HQ283716	TW_1891_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1893_02	HQ283717	TW_1893_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1894_01	HQ283572	TW_1894_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1894_02	HQ283718	TW_1894_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1909_98	HQ283798	TW_1909_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1910_98	HQ283799	TW_1910_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1922_02	HQ283719	TW_1922_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1924_98	HQ283800	TW_1924_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1931_98	HQ283801	TW_1931_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1933_98	HQ283802	TW_1933_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1935_98	HQ283803	TW_1935_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1940_01	HQ283573	TW_1940_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1944_98	HQ283804	TW_1944_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1970_98	HQ283805	TW_1970_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_1995_00	HQ283502	TW_1995_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_1996_00	HQ283503	TW_1996_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2002_01	HQ283574	TW_2002_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2005_98	HQ283806	TW_2005_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2006_00	HQ283504	TW_2006_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2025_98	HQ283807	TW_2025_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2027_00	HQ283505	TW_2027_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2034_02	HQ283720	TW_2034_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2045_02	HQ283721	TW_2045_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2051_98	HQ283808	TW_2051_98		1998-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2055_98	HQ283809	TW_2055_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2057_98	HQ283810	TW_2057_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2060_98	HQ283811	TW_2060_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2065_01	HQ283575	TW_2065_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2071_02	HQ283722	TW_2071_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2077_98	HQ283812	TW_2077_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2086_98	HQ283813	TW_2086_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2089_01	HQ283576	TW_2089_01		2001-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2100_98	HQ283814	TW_2100_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2101_98	HQ283815	TW_2101_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2155_98	HQ283816	TW_2155_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2172_98	HQ283817	TW_2172_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2179_00	HQ283506	TW_2179_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2188_00	HQ283507	TW_2188_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2190_02	HQ283723	TW_2190_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2196_02	HQ283724	TW_2196_02		2002-04-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2200_00	HQ283508	TW_2200_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2200_98	HQ283818	TW_2200_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2210_01	HQ283577	TW_2210_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2211_01	HQ283578	TW_2211_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2220_01	HQ283579	TW_2220_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2238_00	HQ283509	TW_2238_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2239_98	HQ283819	TW_2239_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2242_00	HQ283510	TW_2242_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2254_98	HQ283820	TW_2254_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2276_01	HQ283580	TW_2276_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2278_00	HQ283511	TW_2278_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2286_98	HQ283821	TW_2286_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2293_00	HQ283512	TW_2293_00		2000-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2307_01	HQ283581	TW_2307_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2317_01	HQ283582	TW_2317_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2325_01	HQ283583	TW_2325_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2330_01	HQ283584	TW_2330_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2331_01	HQ283585	TW_2331_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2348_01	HQ283586	TW_2348_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2350_98	HQ283822	TW_2350_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2359_01	HQ283587	TW_2359_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2387_00	HQ283513	TW_2387_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2404_00	HQ283514	TW_2404_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2414_98	HQ283823	TW_2414_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2418_98	HQ283824	TW_2418_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2433_98	HQ283825	TW_2433_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2448_00	HQ283515	TW_2448_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2459_01	HQ283588	TW_2459_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2459_98	HQ283826	TW_2459_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2466_01	HQ283589	TW_2466_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2467_01	HQ283590	TW_2467_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2473_00	HQ283516	TW_2473_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2489_01	HQ283591	TW_2489_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2490_01	HQ283592	TW_2490_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2495_98	HQ283827	TW_2495_98		1998-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2525_01	HQ283593	TW_2525_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2543_98	HQ283828	TW_2543_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2553_98	HQ283829	TW_2553_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2582_01	HQ283594	TW_2582_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2586_00	HQ283517	TW_2586_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2587_01	HQ283595	TW_2587_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2588_00	HQ283518	TW_2588_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2588_01	HQ283596	TW_2588_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2608_01	HQ283597	TW_2608_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2632_00	HQ283519	TW_2632_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2651_98	HQ283830	TW_2651_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2666_01	HQ283598	TW_2666_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2676_01	HQ283599	TW_2676_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2678_98	HQ283831	TW_2678_98		1998-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2679_01	HQ283600	TW_2679_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2699_02	HQ283725	TW_2699_02		2002-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_270_02	HQ283705	TW_270_02		2002-01-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2700_00	HQ283520	TW_2700_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2707_01	HQ283601	TW_2707_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2708_00	HQ283521	TW_2708_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2720_00	HQ283522	TW_2720_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2733_98	HQ283832	TW_2733_98		1998-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2736_01	HQ283602	TW_2736_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2740_98	HQ283833	TW_2740_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2743_01	HQ283603	TW_2743_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2743_98	HQ283834	TW_2743_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2760_00	HQ283523	TW_2760_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2779_00	HQ283524	TW_2779_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2784_00	HQ283525	TW_2784_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2790_01	HQ283604	TW_2790_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2792_02	HQ283726	TW_2792_02		2002-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2797_00	HQ283526	TW_2797_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2799_98	HQ283835	TW_2799_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2803_01	HQ283605	TW_2803_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2812_01	HQ283606	TW_2812_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2815_01	HQ283607	TW_2815_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2822_02	HQ283727	TW_2822_02		2002-05-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2823_01	HQ283608	TW_2823_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2844_01	HQ283609	TW_2844_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2847_00	HQ283527	TW_2847_00		2000-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2849_98	HQ283836	TW_2849_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2857_01	HQ283610	TW_2857_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2861_98	HQ283837	TW_2861_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2869_98	HQ283838	TW_2869_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2880_98	HQ283839	TW_2880_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2885_02	HQ283728	TW_2885_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2898_98	HQ283840	TW_2898_98		1998-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2911_98	HQ283841	TW_2911_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2915_01	HQ283611	TW_2915_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2917_98	HQ283842	TW_2917_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2922_98	HQ283843	TW_2922_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2935_01	HQ283612	TW_2935_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_2938_98	HQ283844	TW_2938_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2972_98	HQ283845	TW_2972_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2973_98	HQ283846	TW_2973_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2981_98	HQ283847	TW_2981_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2982_98	HQ283848	TW_2982_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_2988_98	HQ283849	TW_2988_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3014_98	HQ283850	TW_3014_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3026_98	HQ283851	TW_3026_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3034_98	HQ283852	TW_3034_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3074_02	HQ283729	TW_3074_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3074_98	HQ283853	TW_3074_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3118_01	HQ283613	TW_3118_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3123_00	HQ283528	TW_3123_00		2000-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3124_98	HQ283854	TW_3124_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3130_98	HQ283856	TW_3130_98		1998-06-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3131_00	HQ283529	TW_3131_00		2000-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3137_01	HQ283614	TW_3137_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3147_01	HQ283615	TW_3147_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3151_01	HQ283616	TW_3151_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3161_01	HQ283617	TW_3161_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3166_01	HQ283618	TW_3166_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3170_98	HQ283857	TW_3170_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3171_01	HQ283619	TW_3171_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3175_01	HQ283620	TW_3175_01		2001-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3180_98	HQ283858	TW_3180_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3194_01	HQ283621	TW_3194_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3236_00	HQ283530	TW_3236_00		2000-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3241_98	HQ283859	TW_3241_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3283_98	HQ283860	TW_3283_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3296_98	HQ283861	TW_3296_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3298_98	HQ283862	TW_3298_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3307_00	HQ283531	TW_3307_00		2000-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3318_01	HQ283622	TW_3318_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3339_98	HQ283863	TW_3339_98		1998-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3351_99	HQ283893	TW_3351_99		1999-09-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3381_01	HQ283623	TW_3381_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3389_01	HQ283624	TW_3389_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3389_02	HQ283730	TW_3389_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3398_01	HQ283625	TW_3398_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3404_00	HQ283532	TW_3404_00		2000-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3411_98	HQ283864	TW_3411_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3417_02	HQ283731	TW_3417_02		2002-06-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3436_98	HQ283865	TW_3436_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3439_01	HQ283626	TW_3439_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3445_98	HQ283866	TW_3445_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3459_01	HQ283627	TW_3459_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3480_98	HQ283867	TW_3480_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3481_98	HQ283868	TW_3481_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3482_01	HQ283628	TW_3482_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
TW_3483_98	HQ283869	TW_3483_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3485_98	HQ283870	TW_3485_98		1998-07-XX	Human	Taiwan	C2	Human_enterovirus_71
TW_3499_01	HQ283629	TW_3499_01		2001-07-XX	Human	Taiwan	B4	Human_enterovirus_71
